

Date and Time:
0
02/15/2018 18:12:34
Subject	Trial	Word	Condition	PairNum	VerbNum	Attachment	Time	Duration	Answers	Response	ResponseTime
p4	28	Mütter	2	28	12	VA	442786	344
p4	28	bedrängen	2	28	12	VA	443345	369
p4	28	die	2	28	12	VA	443928	319
p4	28	Obsthändler	2	28	12	VA	444462	385
p4	28	mit	2	28	12	VA	445062	319
p4	28	den	2	28	12	VA	445595	319
p4	28	sperrigen	2	28	12	VA	446129	369
p4	28	Kinderwägen.	2	28	12	VA	446712	394
p4	28	Wer wird bedrängt?	4	28	12	VA	 	 	Obsthändler/Mütter	1	450032
p4	29	Der	2	26	95	NA	451296	319
p4	29	Urlauber	2	26	95	NA	451829	360
p4	29	holt	2	26	95	NA	452405	327
p4	29	den	2	26	95	NA	452946	319
p4	29	Sanitäter	2	26	95	NA	453480	369
p4	29	mit	2	26	95	NA	454063	319
p4	29	der	2	26	95	NA	454596	319
p4	29	faltbaren	2	26	95	NA	455130	369
p4	29	Trage.	2	26	95	NA	455713	344
p4	30	Der	3	49	0	NaN	459055	319
p4	30	mittellose	3	49	0	NaN	459589	377
p4	30	Goldgräber	3	49	0	NaN	460181	377
p4	30	pflegte	3	49	0	NaN	460772	352
p4	30	schon	3	49	0	NaN	461339	335
p4	30	lange	3	49	0	NaN	461889	335
p4	30	eine	3	49	0	NaN	462439	327
p4	30	verbitterte	3	49	0	NaN	462981	385
p4	30	Feindschaft.	3	49	0	NaN	463581	394
p4	31	Der	3	92	0	NaN	466673	319
p4	31	prägende	3	92	0	NaN	467207	360
p4	31	Moment	3	92	0	NaN	467782	344
p4	31	für	3	92	0	NaN	468340	319
p4	31	seine	3	92	0	NaN	468873	335
p4	31	Karriere	3	92	0	NaN	469424	360
p4	31	kam	3	92	0	NaN	469999	319
p4	31	bereits	3	92	0	NaN	470532	352
p4	31	früh.	3	92	0	NaN	471099	335
p4	32	Der	3	28	0	NaN	474174	319
p4	32	Lehrling	3	28	0	NaN	474708	360
p4	32	der	3	28	0	NaN	475283	319
p4	32	verhört	3	28	0	NaN	475816	352
p4	32	wurde	3	28	0	NaN	476383	335
p4	32	hatte	3	28	0	NaN	476933	335
p4	32	den	3	28	0	NaN	477483	319
p4	32	Dekan	3	28	0	NaN	478016	335
p4	32	getötet.	3	28	0	NaN	478567	360
p4	32	Wer wurde getötet?	4	28	0	NaN	 	 	Dekan/Lehrling	1	483565
p4	33	Die	3	61	0	NaN	484592	319
p4	33	Jugend	3	61	0	NaN	485126	344
p4	33	verlor	3	61	0	NaN	485684	344
p4	33	das	3	61	0	NaN	486243	319
p4	33	Spiel	3	61	0	NaN	486776	335
p4	33	um	3	61	0	NaN	487326	310
p4	33	den	3	61	0	NaN	487851	319
p4	33	ersehnten	3	61	0	NaN	488385	369
p4	33	Titel.	3	61	0	NaN	488968	344
p4	34	Die	1	63	113	NA	491935	319
p4	34	Nichte	1	63	113	NA	492468	344
p4	34	meidet	1	63	113	NA	493027	344
p4	34	die	1	63	113	NA	493585	319
p4	34	Patentante	1	63	113	NA	494119	377
p4	34	mit	1	63	113	NA	494710	319
p4	34	der	1	63	113	NA	495244	319
p4	34	riesigen	1	63	113	NA	495777	360
p4	34	Torte.	1	63	113	NA	496352	344
p4	35	Das	2	69	145	VA	499561	319
p4	35	Insekt	2	69	145	VA	500095	344
p4	35	verängstigt	2	69	145	VA	500653	385
p4	35	das	2	69	145	VA	501253	319
p4	35	Kind	2	69	145	VA	501786	327
p4	35	mit	2	69	145	VA	502328	319
p4	35	dem	2	69	145	VA	502862	319
p4	35	giftigen	2	69	145	VA	503395	360
p4	35	Stachel.	2	69	145	VA	503970	360
p4	36	Der	3	34	0	NaN	507271	319
p4	36	Hamster	3	34	0	NaN	507804	352
p4	36	schläft	3	34	0	NaN	508371	352
p4	36	nachmittags	3	34	0	NaN	508937	385
p4	36	und	3	34	0	NaN	509538	319
p4	36	wird	3	34	0	NaN	510071	327
p4	36	um	3	34	0	NaN	510613	310
p4	36	Mitternacht	3	34	0	NaN	511138	385
p4	36	munter.	3	34	0	NaN	511738	352
p4	37	Der	2	39	66	NA	514813	319
p4	37	Kaiser	2	39	66	NA	515347	344
p4	37	erheitert	2	39	66	NA	515905	369
p4	37	den	2	39	66	NA	516489	319
p4	37	Hofnarr	2	39	66	NA	517022	352
p4	37	mit	2	39	66	NA	517589	319
p4	37	der	2	39	66	NA	518122	319
p4	37	bunten	2	39	66	NA	518655	344
p4	37	Perücke.	2	39	66	NA	519214	360
p4	38	Die	3	10	0	NaN	522573	319
p4	38	zarten	3	10	0	NaN	523106	344
p4	38	Pflanzen	3	10	0	NaN	523665	360
p4	38	blühen	3	10	0	NaN	524240	344
p4	38	nicht	3	10	0	NaN	524798	335
p4	38	weil	3	10	0	NaN	525348	327
p4	38	es	3	10	0	NaN	525890	310
p4	38	draußen	3	10	0	NaN	526415	352
p4	38	friert.	3	10	0	NaN	526982	352
p4	38	Was tun die Pflanzen?	4	10	0	NaN	 	 	Blühen/Frieren	0	534609
p4	39	Die	2	97	50	VA	535958	319
p4	39	Muschel	2	97	50	VA	536491	352
p4	39	bezwingt	2	97	50	VA	537058	360
p4	39	die	2	97	50	VA	537633	319
p4	39	Möwe	2	97	50	VA	538167	327
p4	39	mit	2	97	50	VA	538708	319
p4	39	ihrer	2	97	50	VA	539242	335
p4	39	harten	2	97	50	VA	539792	344
p4	39	Schale.	2	97	50	VA	540350	352
p4	39	Wer wird bezwungen?	4	97	50	VA	 	 	Möwe/Muschel	0	549614
p4	40	Die	2	99	107	VA	550985	319
p4	40	Miezekatze	2	99	107	VA	551518	377
p4	40	liebkost	2	99	107	VA	552110	360
p4	40	die	2	99	107	VA	552685	319
p4	40	Bäuerin	2	99	107	VA	553219	352
p4	40	mit	2	99	107	VA	553785	319
p4	40	den	2	99	107	VA	554319	319
p4	40	rosa	2	99	107	VA	554852	327
p4	40	Pfoten.	2	99	107	VA	555394	352
p4	41	Der	2	21	188	NA	558603	319
p4	41	Fan	2	21	188	NA	559136	319
p4	41	winkt	2	21	188	NA	559670	335
p4	41	dem	2	21	188	NA	560220	319
p4	41	Sänger	2	21	188	NA	560753	344
p4	41	mit	2	21	188	NA	561311	319
p4	41	der	2	21	188	NA	561845	319
p4	41	akustischen	2	21	188	NA	562378	385
p4	41	Gitarre.	2	21	188	NA	562978	360
p4	42	Der	1	73	174	VA	566162	319
p4	42	Polizist	1	73	174	VA	566696	360
p4	42	verständigt	1	73	174	VA	567271	385
p4	42	seinen	1	73	174	VA	567871	344
p4	42	Kollegen	1	73	174	VA	568429	360
p4	42	mit	1	73	174	VA	569004	319
p4	42	dem	1	73	174	VA	569538	319
p4	42	anonymen	1	73	174	VA	570071	360
p4	42	Telefon.	1	73	174	VA	570646	360
p4	42	Wer hat das anonyme Telefon?	4	73	174	VA	 	 	Kollege/Polizist	1	577591
p4	43	Der	3	73	0	NaN	578631	319
p4	43	Mächtige	3	73	0	NaN	579164	360
p4	43	suchte	3	73	0	NaN	579739	344
p4	43	früher	3	73	0	NaN	580297	344
p4	43	selbst	3	73	0	NaN	580856	344
p4	43	den	3	73	0	NaN	581414	319
p4	43	Rat	3	73	0	NaN	581948	319
p4	43	des	3	73	0	NaN	582481	319
p4	43	Ältesten.	3	73	0	NaN	583014	369
p4	44	Der	1	28	15	NA	585923	319
p4	44	Förster	1	28	15	NA	586457	352
p4	44	befördern	1	28	15	NA	587023	369
p4	44	das	1	28	15	NA	587607	319
p4	44	Holz	1	28	15	NA	588140	327
p4	44	mit	1	28	15	NA	588682	319
p4	44	der	1	28	15	NA	589215	319
p4	44	roten	1	28	15	NA	589749	335
p4	44	Markierung.	1	28	15	NA	590299	385
p4	44	Wer wird befördert?	4	28	15	NA	 	 	Holz/Förster	0	595594
p4	45	Die	1	106	69	VA	596683	319
p4	45	Cousine	1	106	69	VA	597217	352
p4	45	erneuert	1	106	69	VA	597783	360
p4	45	den	1	106	69	VA	598358	319
p4	45	Raumduft	1	106	69	VA	598892	360
p4	45	mit	1	106	69	VA	599467	319
p4	45	einem	1	106	69	VA	600000	335
p4	45	handlichen	1	106	69	VA	600550	377
p4	45	Nachfüller.	1	106	69	VA	601142	385
p4	46	Der	1	127	65	VA	604067	319
p4	46	Junggeselle	1	127	65	VA	604601	385
p4	46	erfreut	1	127	65	VA	605201	352
p4	46	die	1	127	65	VA	605768	319
p4	46	Angebetete	1	127	65	VA	606301	377
p4	46	mit	1	127	65	VA	606893	319
p4	46	einem	1	127	65	VA	607426	335
p4	46	hübschen	1	127	65	VA	607976	360
p4	46	Kleid.	1	127	65	VA	608551	344
p4	47	Der	1	86	86	NA	611427	319
p4	47	Spion	1	86	86	NA	611960	335
p4	47	findet	1	86	86	NA	612510	344
p4	47	das	1	86	86	NA	613069	319
p4	47	Notizbuch	1	86	86	NA	613602	369
p4	47	mit	1	86	86	NA	614186	319
p4	47	einer	1	86	86	NA	614719	335
p4	47	wertvollen	1	86	86	NA	615269	377
p4	47	Information.	1	86	86	NA	615861	394
p4	48	Das	3	56	0	NaN	618945	319
p4	48	Buch	3	56	0	NaN	619478	327
p4	48	ist	3	56	0	NaN	620020	319
p4	48	nur	3	56	0	NaN	620553	319
p4	48	im	3	56	0	NaN	621086	310
p4	48	Fachhandel	3	56	0	NaN	621612	377
p4	48	oder	3	56	0	NaN	622203	327
p4	48	online	3	56	0	NaN	622745	344
p4	48	verfügbar.	3	56	0	NaN	623303	377
p4	49	Der	1	84	131	VA	626404	319
p4	49	Sekretär	1	84	131	VA	626937	360
p4	49	schreibt	1	84	131	VA	627512	360
p4	49	das	1	84	131	VA	628087	319
p4	49	Protokoll	1	84	131	VA	628621	369
p4	49	mit	1	84	131	VA	629204	319
p4	49	der	1	84	131	VA	629738	319
p4	49	schönen	1	84	131	VA	630271	352
p4	49	Handschrift.	1	84	131	VA	630838	394
