

Date and Time:
0
05/29/2018 18:40:24
Subject	Trial	Word	Condition	PairNum	VerbNum	Attachment	Time	Duration	Answers	Response	ResponseTime
4	1	Die	1	23	29	NA	614225	344
4	1	Diebin	1	23	29	NA	614783	394
4	1	beneidet	1	23	29	NA	615392	427
4	1	ihren	1	23	29	NA	616034	377
4	1	Komplizen	1	23	29	NA	616625	444
4	1	mit	1	23	29	NA	617284	344
4	1	der	1	23	29	NA	617842	344
4	1	einzigen	1	23	29	NA	618401	427
4	1	Pistole.	1	23	29	NA	619042	427
4	2	Die	2	97	50	NA	622935	344
4	2	Möwe	2	97	50	NA	623493	360
4	2	bezwingt	2	97	50	NA	624068	427
4	2	die	2	97	50	NA	624710	344
4	2	Muschel	2	97	50	NA	625268	410
4	2	mit	2	97	50	NA	625893	344
4	2	ihrer	2	97	50	NA	626452	377
4	2	harten	2	97	50	NA	627044	394
4	2	Schale.	2	97	50	NA	627652	410
4	3	Der	2	3	137	VA	631161	344
4	3	Elefant	2	3	137	VA	631719	410
4	3	streichelt	2	3	137	VA	632344	460
4	3	den	2	3	137	VA	633020	344
4	3	Wärter	2	3	137	VA	633578	394
4	3	mit	2	3	137	VA	634186	344
4	3	dem	2	3	137	VA	634745	344
4	3	grauen	2	3	137	VA	635303	394
4	3	Rüssel.	2	3	137	VA	635912	410
4	4	Der	1	49	83	VA	639662	344
4	4	Küchenchef	1	49	83	VA	640221	460
4	4	füllt	1	49	83	VA	640896	377
4	4	den	1	49	83	VA	641487	344
4	4	Topf	1	49	83	VA	642046	360
4	4	mit	1	49	83	VA	642621	344
4	4	der	1	49	83	VA	643179	344
4	4	gestrigen	1	49	83	VA	643738	444
4	4	Suppe.	1	49	83	VA	644396	394
4	5	Die	2	28	12	VA	648313	344
4	5	Mütter	2	28	12	VA	648872	394
4	5	bedrängen	2	28	12	VA	649480	444
4	5	die	2	28	12	VA	650139	344
4	5	Obsthändler	2	28	12	VA	650697	477
4	5	mit	2	28	12	VA	651389	344
4	5	den	2	28	12	VA	651947	344
4	5	sperrigen	2	28	12	VA	652506	444
4	5	Kinderwägen.	2	28	12	VA	653164	494
4	5	Wer wird bedrängt?	4	28	12	VA	 	 	Obsthändler/Mütter	1	657998
4	6	Das	1	2	60	NA	659065	344
4	6	Amt	1	2	60	NA	659624	344
4	6	empfiehlt	1	2	60	NA	660182	444
4	6	einen	1	2	60	NA	660840	377
4	6	Arbeiter	1	2	60	NA	661432	427
4	6	mit	1	2	60	NA	662074	344
4	6	einer	1	2	60	NA	662632	377
4	6	höheren	1	2	60	NA	663224	410
4	6	Position.	1	2	60	NA	663849	444
4	6	Wer spricht eine Empfehlung aus?	4	2	60	NA	 	 	Amt/Arbeiter	1	668110
4	7	Der	2	95	179	VA	669333	344
4	7	Samurai	2	95	179	VA	669892	410
4	7	verwundet	2	95	179	VA	670517	444
4	7	den	2	95	179	VA	671175	344
4	7	Alligator	2	95	179	VA	671734	444
4	7	mit	2	95	179	VA	672392	344
4	7	dem	2	95	179	VA	672951	344
4	7	antiken	2	95	179	VA	673509	410
4	7	Schwert.	2	95	179	VA	674134	427
4	7	Wer wird verwundet?	4	95	179	VA	 	 	Alligator/Samurai	0	678559
4	8	Der	3	71	0	NaN	679918	344
4	8	Greis	3	71	0	NaN	680477	377
4	8	beklagte	3	71	0	NaN	681068	427
4	8	sich	3	71	0	NaN	681710	360
4	8	und	3	71	0	NaN	682285	344
4	8	befahl	3	71	0	NaN	682844	394
4	8	ohne	3	71	0	NaN	683452	360
4	8	zu	3	71	0	NaN	684027	327
4	8	Zögern.	3	71	0	NaN	684569	410
4	9	Der	1	86	86	NA	688195	344
4	9	Spion	1	86	86	NA	688753	377
4	9	findet	1	86	86	NA	689345	394
4	9	das	1	86	86	NA	689953	344
4	9	Notizbuch	1	86	86	NA	690512	444
4	9	mit	1	86	86	NA	691170	344
4	9	einer	1	86	86	NA	691728	377
4	9	wertvollen	1	86	86	NA	692320	460
4	9	Information.	1	86	86	NA	692995	494
4	10	Die	3	62	0	NaN	696737	344
4	10	Felder	3	62	0	NaN	697296	394
4	10	befinden	3	62	0	NaN	697904	427
4	10	sich	3	62	0	NaN	698546	360
4	10	drei	3	62	0	NaN	699121	360
4	10	Ecken	3	62	0	NaN	699696	377
4	10	vom	3	62	0	NaN	700288	344
4	10	Haus	3	62	0	NaN	700846	360
4	10	entfernt.	3	62	0	NaN	701422	444
4	11	Der	2	82	21	VA	705255	344
4	11	Violinist	2	82	21	VA	705814	444
4	11	begleitet	2	82	21	VA	706472	444
4	11	den	2	82	21	VA	707131	344
4	11	Sänger	2	82	21	VA	707689	394
4	11	mit	2	82	21	VA	708298	344
4	11	seiner	2	82	21	VA	708856	394
4	11	kostbaren	2	82	21	VA	709464	444
4	11	Violine.	2	82	21	VA	710123	427
4	12	Die	3	82	0	NaN	714040	344
4	12	veralteten	3	82	0	NaN	714598	460
4	12	Kontodaten	3	82	0	NaN	715274	460
4	12	sollten	3	82	0	NaN	715949	410
4	12	von	3	82	0	NaN	716574	344
4	12	allen	3	82	0	NaN	717132	377
4	12	Beteiligten	3	82	0	NaN	717724	477
4	12	gelöscht	3	82	0	NaN	718416	427
4	12	werden.	3	82	0	NaN	719057	410
4	13	Die	3	48	0	NaN	722925	344
4	13	alten	3	48	0	NaN	723483	377
4	13	römischen	3	48	0	NaN	724075	444
4	13	Inschriften	3	48	0	NaN	724733	477
4	13	kamen	3	48	0	NaN	725425	377
4	13	später	3	48	0	NaN	726017	394
4	13	noch	3	48	0	NaN	726625	360
4	13	ans	3	48	0	NaN	727200	344
4	13	Tageslicht.	3	48	0	NaN	727759	477
4	14	Der	2	10	2	NA	731676	344
4	14	Pilger	2	10	2	NA	732234	394
4	14	ärgert	2	10	2	NA	732843	394
4	14	den	2	10	2	NA	733451	344
4	14	Papagei	2	10	2	NA	734010	410
4	14	mit	2	10	2	NA	734635	344
4	14	dem	2	10	2	NA	735193	344
4	14	spitzen	2	10	2	NA	735752	410
4	14	Schnabel.	2	10	2	NA	736377	444
4	15	Das	2	16	142	NA	740344	344
4	15	Mädchen	2	16	142	NA	740902	410
4	15	umarmt	2	16	142	NA	741528	394
4	15	das	2	16	142	NA	742136	344
4	15	Maskottchen	2	16	142	NA	742694	477
4	15	mit	2	16	142	NA	743386	344
4	15	den	2	16	142	NA	743945	344
4	15	pelzigen	2	16	142	NA	744503	427
4	15	Armen.	2	16	142	NA	745145	394
4	16	Der	1	50	28	NA	748587	344
4	16	Kunde	1	50	28	NA	749145	377
4	16	benötigt	1	50	28	NA	749737	427
4	16	einen	1	50	28	NA	750379	377
4	16	Computer	1	50	28	NA	750971	427
4	16	mit	1	50	28	NA	751612	344
4	16	einer	1	50	28	NA	752171	377
4	16	modernen	1	50	28	NA	752763	427
4	16	Tastatur.	1	50	28	NA	753404	444
4	17	Der	1	44	186	VA	757147	344
4	17	Koch	1	44	186	VA	757705	360
4	17	würzt	1	44	186	VA	758280	377
4	17	den	1	44	186	VA	758872	344
4	17	Salat	1	44	186	VA	759430	377
4	17	mit	1	44	186	VA	760022	344
4	17	den	1	44	186	VA	760580	344
4	17	lokalen	1	44	186	VA	761139	410
4	17	Kräutern.	1	44	186	VA	761764	444
4	18	Der	2	27	3	NA	765540	344
4	18	Reiter	2	27	3	NA	766098	394
4	18	überholt	2	27	3	NA	766706	427
4	18	den	2	27	3	NA	767348	344
4	18	Biker	2	27	3	NA	767907	377
4	18	mit	2	27	3	NA	768498	344
4	18	dem	2	27	3	NA	769057	344
4	18	schweren	2	27	3	NA	769615	427
4	18	Motorrad.	2	27	3	NA	770257	444
4	18	Wer wird überholt?	4	27	3	NA	 	 	Biker/Reiter	0	774627
4	19	Der	1	107	15	NA	775783	344
4	19	Bote	1	107	15	NA	776341	360
4	19	befördert	1	107	15	NA	776916	444
4	19	die	1	107	15	NA	777575	344
4	19	Kisten	1	107	15	NA	778133	394
4	19	mit	1	107	15	NA	778742	344
4	19	dem	1	107	15	NA	779300	344
4	19	gelben	1	107	15	NA	779858	394
4	19	Etikett.	1	107	15	NA	780467	427
4	19	Wer wird befördert?	4	107	15	NA	 	 	Kisten/Bote	0	789435
4	20	Der	1	42	93	NA	790485	344
4	20	Kellner	1	42	93	NA	791043	410
4	20	hält	1	42	93	NA	791668	360
4	20	die	1	42	93	NA	792244	344
4	20	Tasse	1	42	93	NA	792802	377
4	20	mit	1	42	93	NA	793394	344
4	20	dem	1	42	93	NA	793952	344
4	20	heißen	1	42	93	NA	794511	394
4	20	Kaffee.	1	42	93	NA	795119	410
4	21	Der	3	42	0	NaN	798936	344
4	21	Casanova	3	42	0	NaN	799495	427
4	21	hatte	3	42	0	NaN	800136	377
4	21	viel	3	42	0	NaN	800728	360
4	21	Geld	3	42	0	NaN	801303	360
4	21	und	3	42	0	NaN	801878	344
4	21	kaufte	3	42	0	NaN	802437	394
4	21	edle	3	42	0	NaN	803045	360
4	21	Schuhe.	3	42	0	NaN	803620	410
4	22	Der	2	65	117	NA	807104	344
4	22	Kurier	2	65	117	NA	807663	394
4	22	ohrfeigt	2	65	117	NA	808271	427
4	22	den	2	65	117	NA	808913	344
4	22	Butler	2	65	117	NA	809471	394
4	22	mit	2	65	117	NA	810080	344
4	22	dem	2	65	117	NA	810638	344
4	22	silbernen	2	65	117	NA	811196	444
